Mass,dTeffdM,dTeffdM_lb,dTeffdM_ub
0.24200000000000005,0.22044221434433078,-0.39547684383352316,0.8141371694084116
0.24300000000000005,0.2075750168051033,-0.4057526353957721,0.8047961677874454
0.24400000000000005,0.19951710539797232,-0.41452875341742185,0.7944345025445816
0.24500000000000005,0.1905378115377808,-0.42267738251672315,0.7830880483291423
0.24600000000000005,0.18406230336364102,-0.4349613733301976,0.7776843205927494
0.24700000000000005,0.17676286982293032,-0.4413972917338381,0.7664029892227333
0.24800000000000005,0.1703406479202032,-0.4487983094005747,0.7557810353042698
0.24900000000000005,0.1603158591505886,-0.453961598063365,0.7483034892981653
0.25000000000000006,0.15829228251810504,-0.4570063523271457,0.7426398376306584
0.25100000000000006,0.15192480682954185,-0.46144253705821914,0.7354674293314774
0.25200000000000006,0.14782556376254136,-0.46304221251770716,0.7284098209125665
0.2529016479389201,0.14617559543249456,-0.46430810640520825,0.722648604288946
0.25300000000000006,0.14642374678178452,-0.46294222316156863,0.7243505481630528
0.25400000000000006,0.14103486446674204,-0.4621597686098088,0.7189227895608357
0.25500000000000006,0.1426527005146007,-0.4650350017400082,0.7161991937525388
0.25600000000000006,0.13760945435702085,-0.4636515143894139,0.7149158635513061
0.25700000000000006,0.13840035579841903,-0.45703308030110246,0.7119734744899082
0.25800000000000006,0.1412367883777673,-0.4578717734581298,0.7149527606641719
0.25900000000000006,0.14318062423982114,-0.45801545314796377,0.7153175057419272
0.26000000000000006,0.14472239730077543,-0.4540398892957371,0.7161959169962866
0.26100000000000007,0.14760011681276386,-0.45270493884366325,0.7182422659751699
0.26200000000000007,0.15049474102087204,-0.4434918358331118,0.7263970750121393
0.26259866929352804,0.15302449235146923,-0.44412661633146294,0.7268285644502086
0.263,0.15696578796779664,-0.44073734129708797,0.7299672119368169
0.264,0.1633410615294459,-0.4364719932955105,0.735042673424978
0.26452825918377354,0.16439235732265856,-0.4311269974020533,0.7384468972070215
0.265,0.16957561318348002,-0.42660268769263276,0.7412789668240064
0.266,0.17459986631333932,-0.4179686942055707,0.7483161428875724
0.267,0.18499216273333763,-0.41070253898439557,0.7608730345319684
0.268,0.19547107650682227,-0.39909161622811784,0.7655673608607958
0.26818548647790896,0.19640200704065208,-0.39844415755784524,0.7693618656835831
0.269,0.2035170622777784,-0.39008777732814487,0.7754451489367765
0.27,0.21446481546949728,-0.37866135429973213,0.785647559744965
0.271,0.22287014606127004,-0.3690909735042822,0.7937830986369887
0.27136983668260917,0.22808475338026654,-0.3650846100161531,0.7995519113447561
0.272,0.235311194751715,-0.3572010051420992,0.8084102434459136
0.273,0.2472157240919326,-0.3392954341265821,0.8214876157823248
0.274,0.25929248546832995,-0.3218267243762022,0.8333811158515917
0.27423300427535136,0.2617644155016811,-0.3217619324841057,0.8383432409101793
0.275,0.2751448277215451,-0.3116646771244026,0.8481438652854146
0.276,0.2873682495233396,-0.29445100311482086,0.8630739691955289
0.277,0.3051308327819105,-0.28238746942196497,0.8770527189871276
0.278,0.31783151647049773,-0.26543579169007786,0.8921280140838821
0.279,0.33175274065484045,-0.25052320769634895,0.906034069921352
0.28,0.34808871412016623,-0.23108498310669387,0.9192380951794692
0.281,0.3631585198242596,-0.2191354673182212,0.9341608514173894
0.28200000000000003,0.38172337513398397,-0.19748453411823777,0.9506555315140586
0.28300000000000003,0.39912122207791245,-0.17882647513566,0.9715546355773637
0.28400000000000003,0.41904603286491626,-0.15930717491070076,0.987939914884032
0.28500000000000003,0.436976391731383,-0.13926685703796926,1.0072549155014805
0.28600000000000003,0.45690556180512043,-0.11887281566270504,1.0332593579773008
0.28700000000000003,0.47622298488936127,-0.09861396285442643,1.0533505861975296
0.28800000000000003,0.49614083518766455,-0.07587334911774907,1.0725077408341168
0.28900000000000003,0.5155714236688692,-0.054760788736820006,1.0964044251298297
