Mass,Teff,Teff_lb,Teff_ub
0.4310000000000001,3521.1759295446586,3493.6854438838345,3548.222081037441
0.4320000000000001,3522.4713822097374,3494.552369023792,3549.3432444277673
0.4330000000000001,3523.7484770714336,3495.8879608599423,3550.747827679276
0.4340000000000001,3525.075050968354,3496.847959812153,3552.1257892417984
0.4350000000000001,3526.1768056887636,3497.873806538202,3553.5564846644565
0.4360000000000001,3527.570588074706,3499.506312139016,3554.9578383441713
0.4370000000000001,3528.7148130725614,3500.478260041963,3556.4363572451352
0.4380000000000001,3530.11614217864,3501.4896575144617,3557.4455727809654
0.4390000000000001,3531.2420741931105,3502.827249572448,3558.7690545037162
0.4400000000000001,3532.674003046046,3503.9338536976375,3560.245964134711
0.44054675150163847,3533.334470117152,3504.4516707387993,3560.9955144497358
0.4410000000000001,3534.042555106047,3505.2258394590817,3561.7130026180334
0.4420000000000001,3535.2509234291847,3506.2459835133677,3563.0810713477927
0.4430000000000001,3536.5851459617943,3507.7335606901215,3564.408378061571
0.4440000000000001,3537.753081294741,3509.0091146579043,3565.8962159499924
0.4450000000000001,3539.4738440216706,3510.209534766134,3566.949911088494
0.4460000000000001,3540.676617962227,3511.4962505657472,3568.792779912596
0.4470000000000001,3541.983782686714,3512.7132021311845,3569.990631109319
0.4480000000000001,3543.404905091695,3514.17395377612,3571.0625651213923
0.4490000000000001,3544.8968167057646,3515.58593583939,3572.685078560521
0.4500000000000001,3546.142508243225,3516.9453365981785,3574.0179517172314
0.4510000000000001,3547.743454272224,3518.1932677292143,3575.3918975865695
0.4520000000000001,3549.1745721880534,3519.8822375893837,3576.763281496474
0.4530000000000001,3550.0324953414,3520.905387393421,3578.3831942974275
0.4540000000000001,3551.8312856428897,3522.6467605020107,3579.4215992186837
0.45500000000000007,3553.1279231517033,3523.779056987547,3581.289662274
0.45600000000000007,3554.7742284238257,3525.7404076756948,3582.719450748132
0.4570000000000001,3556.2813753992805,3527.044049769539,3583.8515943932493
0.4580000000000001,3557.7086915482305,3528.2210132238606,3585.468410295892
0.4590000000000001,3559.0147567028807,3529.6159220934405,3586.661746918494
0.4600000000000001,3560.64886520436,3531.085221479774,3588.2179415451296
0.46079381980549183,3561.778157069667,3532.7525219966924,3589.719807465366
0.4610000000000001,3562.1330907253937,3532.878636597978,3589.8293438891255
0.4620000000000001,3563.582586107883,3534.556818767055,3591.4490611973642
0.4630000000000001,3565.0673412247843,3535.957288045131,3593.0481847072638
0.4640000000000001,3566.4820221443188,3537.715814782349,3594.584989265896
0.4650000000000001,3568.2253030563056,3539.29899271615,3595.8535693638737
0.46539542261852596,3568.769801919999,3539.6753156880654,3596.61315489494
0.4660000000000001,3569.5086488860616,3540.90371789921,3597.4383083895063
0.4670000000000001,3571.354638982143,3542.594246381441,3598.855511246167
0.4680000000000001,3572.9218853995767,3544.2419153181413,3600.548915896685
0.4690000000000001,3574.5104684785874,3545.8826127619245,3601.837737671312
0.4700000000000001,3575.9933443546806,3547.359440911267,3603.6998145448056
0.4700624963461735,3576.0580033246156,3547.5641862038433,3603.5476228601988
0.4710000000000001,3577.62126496061,3548.864319193634,3604.8443615214183
0.4720000000000001,3579.384718394727,3550.7145367355433,3606.615127773042
0.4730000000000001,3581.03526716633,3552.4020793564464,3608.1566162162076
0.4740000000000001,3582.6041884401902,3553.987003639118,3609.805803340882
0.4750000000000001,3584.113386980735,3555.8849104380733,3611.4832921332477
0.4760000000000001,3585.9580232548547,3557.3314930955507,3613.2510190853254
0.4770000000000001,3587.288282573253,3558.936793603927,3615.04500985949
0.4780000000000001,3589.0726717816738,3560.9258829784276,3616.371700730203
0.4790000000000001,3591.065569261562,3562.4648315527816,3618.350481974521
0.47916487467198,3591.0260451522317,3562.831636226091,3618.670085760467
0.4800000000000001,3592.6843149713663,3564.27294709504,3619.970756160329
0.4810000000000001,3594.5046264867574,3565.884761481814,3621.93029913837
0.4820000000000001,3596.2944148058978,3567.6773202943205,3623.2528206189077
0.4830000000000001,3597.7812531385775,3569.3808095894624,3625.1322831046186
0.4840000000000001,3599.781942933436,3570.819160311402,3627.0544724564616
0.48492429613217025,3601.2035698006666,3572.688225141758,3628.3266746657364
0.4850000000000001,3601.4262650852247,3572.724532200538,3628.594151140178
0.4860000000000001,3603.30983053306,3574.5479417726656,3630.3948306377965
0.4870000000000001,3604.861487132542,3576.362618747371,3631.9737065605054
0.4876791463813632,3606.1975319936164,3577.585906004143,3633.109930331409
0.4880000000000001,3606.7500809598832,3578.0325393488765,3633.860831946579
0.4890000000000001,3608.3699314916057,3579.8773878098814,3635.7928672067055
0.4900000000000001,3610.117450061302,3582.045745511822,3637.3420534745424
0.4910000000000001,3612.144447894463,3583.6604330769665,3639.375358492851
0.4920000000000001,3614.033428596447,3585.5066587001675,3641.2388282431234
0.4930000000000001,3615.7038322013,3587.586627793552,3643.063878443611
0.4940000000000001,3617.566275656904,3589.2483630594725,3644.901097517858
0.4950000000000001,3619.3850417864855,3591.433069089327,3647.0602540194564
0.49530570055301915,3619.999380134094,3591.5410017076642,3647.5374191683113
0.4960000000000001,3621.3044532306,3593.158717656724,3648.6405336525704
0.4970000000000001,3623.1807698067187,3594.8596836842735,3650.468595352424
0.4980000000000001,3625.213845002715,3596.7747276773653,3652.650667333683
0.4990000000000001,3626.987375932143,3599.044133502786,3654.806182034115
0.5000000000000001,3628.9630528348266,3600.453339413494,3656.6097645355703
0.5010000000000001,3630.75779188128,3602.8344921304024,3658.7304879517073
0.5020000000000001,3632.942506305991,3604.830624109625,3660.743534454395
0.502351060658057,3633.5376556639426,3605.395282874164,3661.315994324722
0.5030000000000001,3634.8244273314963,3606.6037213500535,3662.5881476809755
0.5040000000000001,3636.800831671537,3608.6275027881697,3664.843358100886
0.5050000000000001,3638.8912110728834,3610.3269577968044,3666.9155504871314
0.5060000000000001,3640.883977736064,3612.412287714524,3668.6412457533456
0.5070000000000001,3643.019017069531,3614.8145904231237,3671.05385434066
0.5080000000000001,3645.0068094609023,3616.5699273807595,3673.0535109786197
0.5090000000000001,3647.0803001786253,3618.875404875634,3675.094156602436
0.5100000000000001,3649.202943566066,3620.6920880345024,3677.200561145757
0.5110000000000001,3651.2923584462105,3622.987068277007,3679.4724029021327
0.5120000000000001,3653.4530678182755,3624.8934288374594,3681.4654495824693
0.5130000000000001,3655.400346823461,3627.042169468526,3683.6230045203915
0.5140000000000001,3657.5305108836315,3629.254193182397,3685.540646629179
0.5150000000000001,3659.8120926847823,3631.4916749541244,3687.921053184968
0.5160000000000001,3662.235914518275,3633.6283552681944,3690.16554952439
0.5170000000000001,3664.3067547886917,3635.948322112002,3692.1796229379356
0.5180000000000001,3666.4473636652856,3637.956698967879,3694.5384550124036
0.5190000000000001,3668.5063098583896,3640.1417139226187,3696.6696397936125
0.5200000000000001,3670.719580639877,3642.1922768325117,3699.142567491026
0.5210000000000001,3673.2024744003243,3644.2293479416826,3701.4804661705543
0.5220000000000001,3675.50651333749,3646.7827680078212,3703.5044214422496
0.5230000000000001,3677.685915925624,3648.7755760886907,3706.0059790499467
0.5239716844460169,3679.965105308092,3651.1446062449163,3707.956282392859
0.5240000000000001,3679.9476576555126,3651.0630844221237,3708.280901717028
0.5250000000000001,3682.2474104282824,3653.6403975620296,3710.5497867124545
0.5260000000000001,3684.4630324738537,3656.0536953018395,3713.0958909576425
0.5270000000000001,3687.0591320978288,3657.9573045185234,3715.492394097347
0.5280000000000001,3689.3117259542823,3660.3804721965307,3717.704646755066
0.5290000000000001,3691.7692563768537,3662.7161445119737,3719.969429095202
0.5300000000000001,3694.0731801260845,3665.3223583604904,3722.760014486295
0.5310000000000001,3696.4438711494677,3667.117621175505,3725.28378996557
0.5320000000000001,3698.9833685963085,3669.6468673953295,3727.650013755994
0.5330000000000001,3701.3564021924126,3672.095845985313,3730.071234647503
0.5340000000000001,3703.8456853910075,3674.4558241136933,3732.7594684406527
0.5350000000000001,3706.2086897257914,3677.1337126483277,3735.256006920832
0.5360000000000001,3708.6992660987125,3679.4809332006776,3737.551978295686
0.5370000000000001,3711.358809053742,3682.029099906985,3740.383712317378
0.5380000000000001,3713.724336353932,3684.5278260981586,3742.836095988885
0.5390000000000001,3716.1409260583423,3686.979038767676,3745.35382327749
0.54,3718.7620589131943,3689.698991131241,3747.858786468407
0.5410000000000001,3721.2598345871506,3691.9653257368336,3750.5885807940267
0.5411226687754557,3721.554990185892,3692.3181393353434,3750.563702216284
0.542,3723.926873553201,3694.532400931287,3753.402647005428
0.5430000000000001,3726.4432095895163,3696.7030804013484,3756.0339491275995
0.544,3728.901944592018,3699.6633255983375,3758.2912622088234
0.5450000000000002,3731.7871816767647,3702.0738827126534,3760.95405236244
0.5451499868232611,3731.911149284939,3702.3975546336223,3761.6124509302595
0.546,3734.340265827481,3704.4893529698015,3763.682219845892
0.5470000000000002,3737.1245736272617,3707.143749289651,3766.3538409160865
0.547074622343345,3737.1196465241396,3707.5439352577578,3766.6529715642405
0.548,3739.5486032165322,3709.8337939109038,3769.46948954454
0.5490000000000002,3742.0892099029074,3712.6530593295342,3772.1168332805387
0.55,3744.8446972589154,3715.1030413702197,3775.11517913634
0.5510000000000002,3747.5351888751447,3717.7110113516733,3777.592519848622
0.5513296517400597,3748.4372025452653,3718.637243327637,3778.5307231073953
0.552,3750.0527372573138,3720.3474775353093,3780.2448110399387
0.552761719306835,3752.4722207612126,3722.0419715022094,3782.651807750067
0.5530000000000002,3753.070218038559,3722.964525971916,3783.3459852853907
0.554,3755.6805742636157,3725.69049158471,3786.0769511271487
0.5550000000000002,3758.3258000863093,3728.3357949023957,3789.173231761307
0.556,3761.19172439641,3730.659551469814,3791.955372034514
0.5565150943746826,3762.810894708115,3732.2993918542447,3793.6645471749252
0.5570000000000002,3763.9260089308254,3733.2578848725443,3795.1989519805556
0.558,3766.7958999789284,3736.0394100197354,3798.2825191477777
0.5590000000000002,3769.6726176948014,3738.6228506006305,3801.026885600095
0.56,3772.5125729447564,3741.3787094948593,3804.056246880336
0.5603358474285367,3773.4477556535558,3742.0739337407335,3804.905401278335
0.5610000000000002,3775.266073540524,3744.1398257365117,3806.997950893015
0.562,3778.147229985835,3746.4248502882983,3810.1666763658527
0.5630000000000002,3780.983303073641,3749.1218489589364,3813.5775816282967
0.5640000000000001,3784.1094696370965,3752.0071129567336,3816.218101438415
0.5650000000000002,3786.800275877526,3754.5992377273365,3819.249739845914
0.5660000000000001,3789.5031304399295,3757.307836140675,3822.653037544236
0.5670000000000002,3792.768444048181,3760.211429999061,3825.9653406596053
0.5680000000000001,3795.716168740494,3762.9088037671986,3829.1709484283924
0.5690000000000002,3798.4876935116117,3765.6364550335015,3832.1290025112808
0.5700000000000001,3801.3419236048608,3768.044776747457,3835.7867046637266
0.5710000000000002,3804.3799493317624,3771.0262485015105,3838.7899759231714
0.5720000000000001,3807.536941454772,3773.5707833395886,3842.0286957777953
0.5730000000000002,3810.2582152140276,3776.1758317937474,3845.482777039342
0.5740000000000001,3813.3076949691663,3778.8107967272053,3849.1263679939975
0.5750000000000002,3816.1365984061645,3781.6329747212294,3852.3366690427993
0.5760000000000001,3819.0651367051623,3784.1749804098927,3855.6102375031955
0.5770000000000002,3822.1698852781055,3787.217998011994,3858.868892164014
0.5780000000000001,3825.655205032163,3790.006077010014,3862.614424368568
0.5790000000000002,3828.3431567637126,3792.8953670760484,3865.7353671173855
0.5800000000000001,3831.254307302686,3795.4049380074043,3869.144919051096
0.5810000000000002,3833.9536217185305,3798.428512795805,3872.5140926174217
0.5820000000000001,3837.379195628608,3801.054884309272,3876.166725853293
0.5830000000000002,3840.383702570399,3803.7187949731992,3879.777843223404
0.5840000000000001,3843.5375797196925,3806.510157841501,3883.3467276042
0.5850000000000002,3846.669118300875,3809.1841199358214,3886.774650010979
0.5860000000000001,3849.4894059253625,3811.883072277839,3890.1150623083063
0.5870000000000002,3852.804012503828,3814.8361503508454,3893.9853227535164
0.5880000000000001,3855.849374138481,3817.361535324959,3897.403594366684
0.5890000000000002,3859.1401118247354,3819.9187945377334,3901.008299385012
0.5899094400932794,3861.7609787964934,3822.359430361895,3904.0994689977824
0.5900000000000001,3862.1228878566412,3822.757154629523,3904.3464497558207
0.5910000000000002,3865.2441924536765,3825.3421068227676,3908.071741229753
0.5920000000000001,3868.292391735383,3828.0042129766275,3911.8426428989337
0.5930000000000002,3871.5349870465543,3830.7714272601893,3915.3339853289463
0.5940000000000001,3874.948772162646,3833.548609822338,3918.7065652161855
0.5950000000000002,3877.6547679759537,3835.9259447857044,3922.4473123334346
0.5960000000000001,3881.0619332896063,3838.5920170307254,3926.5235232130776
0.5970000000000002,3883.809793970085,3841.071670461703,3929.959685910347
0.5980000000000001,3887.0818684550477,3843.641547020884,3933.7259415866015
0.5986891992932123,3889.1583306763923,3845.7066992601926,3936.3570719072595
0.5990000000000002,3890.099511259102,3846.5412283760834,3937.5476507608055
0.6000000000000001,3893.164980153981,3849.083599460693,3941.274245860313
0.6010000000000002,3896.185718013927,3851.524384403795,3944.8544396801585
0.6020000000000001,3899.600621677476,3854.3109902559986,3948.623095368814
0.6030000000000002,3902.243348128622,3856.7856847367834,3952.6180195478137
0.6040000000000001,3905.513898326556,3859.6026675403555,3956.3992250876136
0.6050000000000002,3908.663790341031,3862.0733071016375,3960.5677170886306
0.6060000000000001,3911.9992641497247,3864.4046170516776,3964.62222759659
0.6070000000000002,3915.102393611697,3867.1241938301664,3967.9871083131634
0.6080000000000001,3917.876391126475,3869.4558018052476,3972.2758478211144
0.6090000000000002,3920.801309900486,3871.9602502594526,3976.01397282837
0.6100000000000001,3924.2772472371844,3874.6079450191487,3980.4025131875396
0.6110000000000002,3927.1050593469217,3876.853054670678,3984.2289456871226
0.6120000000000001,3930.2357413311775,3879.419143792058,3987.935100137339
0.6130000000000002,3932.8939597424073,3881.6613332754614,3992.4642702563783
0.6140000000000001,3936.0810855690024,3883.7020437558617,3996.3744449314822
0.6150000000000002,3939.1739851022885,3885.9304323892643,4000.62827265552
0.6160000000000001,3942.5464740589637,3888.368205494941,4004.089470598214
0.6165500066672462,3943.64371089239,3889.8238236333414,4006.233916021779
0.6170000000000002,3945.2179535394903,3890.3219379464035,4008.294289245097
0.6180000000000001,3948.3272569640403,3892.7391750784464,4012.2474981961977
0.6190000000000002,3950.9701924270375,3894.5376839914625,4016.300092342286
0.6200000000000001,3953.805017661864,3896.5085231178764,4020.250793980624
0.6210000000000002,3956.8510959438404,3899.079757114956,4024.8938083728426
0.6220000000000001,3959.743494127724,3900.365862320818,4029.219210763366
0.6230000000000002,3962.6124785590887,3902.506296751137,4032.9953787058603
0.6240000000000001,3965.351531782613,3904.626524451111,4037.652724663669
0.6250000000000002,3968.303242783082,3906.41264749263,4042.306548442337
0.6260000000000001,3971.050283216108,3908.5234024839706,4046.0674700982454
0.6270000000000002,3973.523999382602,3909.951641495893,4050.5392195562035
0.6280000000000001,3976.8055799988274,3911.904444327438,4055.221154963789
0.6290000000000002,3979.4862305463657,3913.695204638017,4059.7382797754167
0.6300000000000001,3981.848245484869,3915.319109163744,4064.177579333424
0.6310000000000002,3984.525093269704,3916.973008140853,4068.6696367251648
0.63124373429079,3985.4288422332916,3917.3127012273517,4069.6465406733337
0.6320000000000001,3987.7422666428074,3918.6613876038273,4073.300249659858
0.6330000000000002,3989.9395414223145,3920.4343639732197,4077.39447880651
0.6340000000000001,3992.6541885953543,3921.327613875542,4082.136826565048
0.6350000000000002,3995.3550574695614,3922.7051443866444,4086.188006078765
0.6360000000000001,3998.1491217065845,3924.099025923494,4090.9297500434504
0.6370000000000002,4000.953318351644,3925.0167835788607,4095.4892556586415
0.6380000000000001,4003.5607722853792,3926.4779485762424,4100.327498640713
0.6390000000000002,4006.07823044876,3927.7197469722296,4105.307382365916
0.6400000000000001,4008.9294500582605,3928.55686269261,4109.6902864591875
0.6410000000000002,4011.7513840402844,3930.0206715986865,4114.272593159575
0.6420000000000001,4013.8785962620186,3930.956978856072,4118.758181751773
0.6430000000000002,4016.5369657185884,3931.624757898882,4123.822024392447
0.6440000000000001,4019.027750933381,3932.6611041436668,4128.916703296648
0.6450000000000002,4021.711595845866,3933.86615665981,4133.9356552490135
0.6460000000000001,4023.8128639671663,3934.446152627258,4138.716994071397
0.6470000000000002,4026.593867087919,3934.506604687411,4144.443954305231
0.6480000000000001,4029.1459071933205,3935.844010968339,4149.037309063076
0.6490000000000002,4032.452077881385,3935.992223888611,4153.683571650581
0.6500000000000001,4034.626071450864,3936.568910163293,4158.857974956017
0.6510000000000002,4037.2980124106753,3936.617147888473,4163.968838314339
0.6520000000000001,4039.766136652113,3936.698682231646,4169.338347996883
0.6530000000000002,4042.158925615103,3936.991182207351,4174.663781639818
0.6540000000000001,4044.772441591466,3936.9997673329485,4180.358185859303
0.6550000000000002,4047.1400290597926,3937.1571791891934,4184.969846222041
0.6560000000000001,4049.782269297603,3937.3958270584535,4189.735308887773
0.6570000000000003,4052.1595983713655,3937.5929345100067,4195.110684336225
0.6580000000000001,4054.4835947111233,3937.595361944263,4200.555489963172
0.6590000000000003,4056.8281307538437,3937.9869704171037,4206.740684237508
0.6600000000000001,4058.7888036778,3937.2482867515223,4211.16158578822
0.6610000000000003,4061.416852091105,3936.9549023975883,4217.222529358184
0.6620000000000001,4063.804574900812,3936.829013030302,4223.308753894863
0.6630000000000003,4066.1196731363043,3936.055171226135,4227.850824689447
0.6640000000000001,4068.0515679906994,3936.0707549292774,4233.217964995783
0.6650000000000003,4070.617521724411,3935.9229206171117,4238.775408474352
0.6660000000000001,4073.076679632522,3934.7037260076177,4244.124235743069
0.6670000000000003,4075.2361759359937,3934.723288818284,4249.4443308254395
0.6680000000000001,4077.8868206540205,3933.8599562365835,4255.643931303766
0.669,4079.9784429584374,3932.940444627247,4261.2505506288835
0.67,4082.2744835342683,3931.9368707392837,4266.3780329431665
