Mass,LogL,LogL_lb,LogL_ub
0.4000000000000001,-1.662656095031882,-1.6716444250295694,-1.654434032427801
0.4010000000000001,-1.6608232125299212,-1.669742409432637,-1.6528122817135644
0.4020000000000001,-1.6591185051083253,-1.6677937685928927,-1.6510609651728938
0.4030000000000001,-1.6574191158000136,-1.6658819166792436,-1.6493591861955508
0.4040000000000001,-1.6556807830472042,-1.6641051053456306,-1.6474854386483464
0.4050000000000001,-1.6539499420967578,-1.662256515728548,-1.6455994059524213
0.40536323829516313,-1.6533275839316717,-1.6616307456011088,-1.6449452591884606
0.4060000000000001,-1.6522619517726858,-1.6605981957194937,-1.6437201231370027
0.4070000000000001,-1.6504876213629083,-1.6588700671103744,-1.6418578736651215
0.4080000000000001,-1.6487736012830256,-1.6572668131822075,-1.6398974594249571
0.4090000000000001,-1.6469839774116375,-1.6557272171792168,-1.6379652158771356
0.4100000000000001,-1.6451832880713377,-1.6541851821487146,-1.6359848790045446
0.41067343058300265,-1.6440090098724518,-1.6531687446008427,-1.6346087052712395
0.4110000000000001,-1.643376000636334,-1.652559430833707,-1.6339208650181483
0.4120000000000001,-1.641634837910203,-1.6509430209929397,-1.631852341886293
0.4130000000000001,-1.6397573340540692,-1.6494392836341316,-1.6297628883654753
0.41302240271594065,-1.639712844037845,-1.6493769288052489,-1.6297589945997595
0.4140000000000001,-1.637880722219331,-1.6477268987900873,-1.6276144518513431
0.4150000000000001,-1.6359056875623472,-1.6462276711531039,-1.6255917358399052
0.4160000000000001,-1.6340216142490867,-1.644575970031151,-1.623486382002692
0.4170000000000001,-1.63210296355517,-1.6429014620456484,-1.6213726385151292
0.4180000000000001,-1.63020601518186,-1.641131486757293,-1.6192421905812018
0.4190000000000001,-1.6281425174331665,-1.6394452874644925,-1.6170104084861878
0.4200000000000001,-1.6262499394094778,-1.6377107690195736,-1.6149634460572801
0.4210000000000001,-1.6241661675672594,-1.6359981678358197,-1.612733800428735
0.4220000000000001,-1.6221180959747175,-1.6342466838383525,-1.61041494450881
0.4230000000000001,-1.6200652046319468,-1.6324349446982893,-1.6082509133320235
0.4240000000000001,-1.618001257997777,-1.6305102149673756,-1.6060132888418184
0.4250000000000001,-1.6158932248607973,-1.6286364497013555,-1.6037565526186062
0.4250810591092923,-1.6157146507936315,-1.6283816830933577,-1.603586996440169
0.42563907293008796,-1.614528267074947,-1.6273997609501814,-1.6022369501296727
0.4260000000000001,-1.6138059765625439,-1.6266305046769574,-1.6014670629281729
0.4270000000000001,-1.611649214387708,-1.6247101904607113,-1.5992010675914299
0.4280000000000001,-1.609493303912697,-1.6226718295747782,-1.5969534664157496
0.4290000000000001,-1.6073676897807236,-1.6205639300887973,-1.5946248210373382
0.4300000000000001,-1.6051284323789377,-1.6186087956981399,-1.5921988360499388
0.4310000000000001,-1.6029065124495636,-1.6163731768061302,-1.589918076327218
0.4320000000000001,-1.6006628183916702,-1.6142095052779104,-1.5875832867412187
0.4330000000000001,-1.5983774744764603,-1.6120113659080035,-1.5852499832990372
0.4340000000000001,-1.5960962140884452,-1.6097470540384484,-1.5828454113562676
0.4350000000000001,-1.5936953814045107,-1.607504223665729,-1.580488245946839
0.4360000000000001,-1.5914451139779193,-1.605158544623194,-1.5780711677244152
0.4370000000000001,-1.5889528168153557,-1.6027288295463162,-1.575693613826417
0.4380000000000001,-1.5866078040437248,-1.6004580823075634,-1.573249574255469
0.4390000000000001,-1.5841573826590847,-1.5980522154647752,-1.5707680745989432
0.4400000000000001,-1.5817960996644511,-1.5954710239231997,-1.568256175549765
0.44054675150163847,-1.5803919563818662,-1.594179716354854,-1.5668707141954925
0.4410000000000001,-1.579218969996914,-1.5930998521412931,-1.5658518430044235
0.4420000000000001,-1.5768074313472678,-1.590653791338682,-1.5633314816174622
0.4430000000000001,-1.5743474574923257,-1.5881543212447622,-1.560798706588247
0.4440000000000001,-1.5718172576077984,-1.5856697062397134,-1.5582272812794011
0.4450000000000001,-1.56925650268433,-1.5829439180611016,-1.555697406279034
0.4460000000000001,-1.5666696889415608,-1.5805319818282975,-1.5531521296083688
0.4470000000000001,-1.5640940706772353,-1.5777904502092095,-1.5505798541904254
0.4480000000000001,-1.5614482806702452,-1.5751778835069798,-1.5479901899304789
0.4490000000000001,-1.5588086411193647,-1.5724854796879597,-1.5453032869046628
0.4500000000000001,-1.5561084618517325,-1.5697672225196395,-1.5428048866127941
0.4510000000000001,-1.5534509282813496,-1.5670755811599257,-1.5401053541857235
0.4520000000000001,-1.5507601360370704,-1.5643525885342506,-1.5373959542841718
0.4530000000000001,-1.548130386353789,-1.5616930311165864,-1.5347052850886413
0.4540000000000001,-1.5453488829141007,-1.558905950675348,-1.5320809070878887
0.45500000000000007,-1.54269424494382,-1.5561351346870271,-1.5292898743363508
0.45600000000000007,-1.5399707467328132,-1.5533872504464135,-1.5265687154739442
0.4570000000000001,-1.5371929517359817,-1.5505970008988554,-1.523958771155269
0.4580000000000001,-1.5345498638328596,-1.5478512665066975,-1.5212481825135757
0.4590000000000001,-1.5316551586056981,-1.545082656555851,-1.5184512758031823
0.4600000000000001,-1.5288388700172009,-1.5421918013599785,-1.5156910366495848
0.46079381980549183,-1.5266155732313127,-1.5399919454391633,-1.5134517327930135
0.4610000000000001,-1.5259946895438516,-1.5394254245150296,-1.5129313523287153
0.4620000000000001,-1.5231993885067605,-1.5365246624241256,-1.5101021686553644
0.4630000000000001,-1.5203306093275664,-1.5336258071700355,-1.507313941230152
0.4640000000000001,-1.517457173860386,-1.5308731287205435,-1.5044734370978325
0.4650000000000001,-1.514625504039234,-1.5279209833716874,-1.5017237809028028
0.46539542261852596,-1.5134060527650917,-1.526718060542541,-1.5006698943324535
0.4660000000000001,-1.511708353461784,-1.524979177807408,-1.4987957068774358
0.4670000000000001,-1.5088346324713822,-1.5221232175905404,-1.4959967407967039
0.4680000000000001,-1.5058903568071962,-1.5192018079094967,-1.4931908020129787
0.4690000000000001,-1.5030793591889742,-1.5162517112624243,-1.4903064906264405
0.4700000000000001,-1.5000884192429695,-1.5134045757047367,-1.4874637367348862
0.4700624963461735,-1.4999481434371857,-1.5132242524540733,-1.4872779675310117
0.4710000000000001,-1.4972542392039603,-1.5104758750189324,-1.4845938320672034
0.4720000000000001,-1.4943463313762397,-1.5075420820341232,-1.4816919124992656
0.4730000000000001,-1.4914573152823682,-1.50466961542384,-1.4787519338457054
0.4740000000000001,-1.4885548926429,-1.5017129284229016,-1.4759205836757592
0.4750000000000001,-1.4856592777769602,-1.4988586519988414,-1.4730028748025195
0.4760000000000001,-1.4827849932424964,-1.4959092890729744,-1.4700312679512104
0.4770000000000001,-1.4799398195254072,-1.49291904568644,-1.4671103049797356
0.4780000000000001,-1.4770112515958793,-1.4900059744244287,-1.4643247571621676
0.4790000000000001,-1.4741240435135967,-1.4870546977303216,-1.4612911227026137
0.47916487467198,-1.4736825160464526,-1.4865830140278864,-1.4608825127817502
0.4800000000000001,-1.4712002307622936,-1.484111679291455,-1.458486605598208
0.4810000000000001,-1.4683297220252236,-1.4810992183076126,-1.4554841879809475
0.4820000000000001,-1.4654286144669522,-1.478236154818925,-1.4526127749026012
0.4830000000000001,-1.4625012625518319,-1.4752130967239299,-1.4496829101809163
0.4840000000000001,-1.4596906918633312,-1.472438804765182,-1.446804240813497
0.48492429613217025,-1.4569378671619617,-1.469651349914592,-1.4440861238164164
0.4850000000000001,-1.4567760821068636,-1.4695069336297026,-1.4438860016309567
0.4860000000000001,-1.4539339192583927,-1.466624405737673,-1.4409777182318313
0.4870000000000001,-1.451029580411966,-1.4637051222661475,-1.438089734905645
0.4876791463813632,-1.4490932451717535,-1.4616705717240166,-1.4360929929471726
0.4880000000000001,-1.44820225258678,-1.4608429215900516,-1.4351714976835086
0.4890000000000001,-1.4452583855072711,-1.4579620160948272,-1.4322777332179377
0.4900000000000001,-1.4424563300803583,-1.455022428310919,-1.4293924948020704
0.4910000000000001,-1.439522827576,-1.4523201375082557,-1.4265052183205569
0.4920000000000001,-1.436689532775659,-1.4492844566642318,-1.4236027181409958
0.4930000000000001,-1.4337994242885164,-1.4464540689615213,-1.4207545442792855
0.4940000000000001,-1.4309504915219728,-1.4436801997296134,-1.417768310283481
0.4950000000000001,-1.4280336550189086,-1.4408331797623544,-1.4149019706766066
0.49530570055301915,-1.4270554043676251,-1.4399001895291343,-1.414019532358221
0.4960000000000001,-1.425192855293668,-1.4379575947022012,-1.4120359294962468
0.4970000000000001,-1.422317590410394,-1.4351661999947156,-1.4090757903485374
0.4980000000000001,-1.4194432057156714,-1.4323584862583287,-1.4062418938547225
0.4990000000000001,-1.416647051564476,-1.4294774327986493,-1.4032773174023503
0.5000000000000001,-1.4138406425941787,-1.4266850438994207,-1.4004225267814203
0.5010000000000001,-1.410953042328332,-1.423955523698912,-1.3975020769114772
0.5020000000000001,-1.4081857608708432,-1.4210809763715728,-1.3945236965752574
0.502351060658057,-1.4071420046096452,-1.4202264989546731,-1.393469340472356
0.5030000000000001,-1.4052907152146012,-1.4183281383902897,-1.3916050216263665
0.5040000000000001,-1.4025123766898744,-1.4155903779152617,-1.3887287881774286
0.5050000000000001,-1.3995435410239194,-1.4127148249553492,-1.385815528248984
0.5060000000000001,-1.3968277938022284,-1.4100132342019716,-1.3827800425611667
0.5070000000000001,-1.3938856493317253,-1.4072869715711285,-1.379940925285743
0.5080000000000001,-1.3910930172673655,-1.404453334744271,-1.3769821134079927
0.5090000000000001,-1.3882902888743271,-1.4018104934373243,-1.3742148713650648
0.5100000000000001,-1.385336938539882,-1.3988841122284494,-1.3712167842742693
0.5110000000000001,-1.3825880902811136,-1.3960483752792678,-1.3683477851522214
0.5120000000000001,-1.3797400344833313,-1.3933154347944043,-1.365485522919031
0.5130000000000001,-1.3768945971054616,-1.3905026218568541,-1.3625982013495783
0.5140000000000001,-1.3740642671170331,-1.3877856843492506,-1.359760097552428
0.5150000000000001,-1.3712242809762385,-1.3849892882240593,-1.3569528996326563
0.5160000000000001,-1.3684960107662094,-1.3821988786475838,-1.3540535210306646
0.5170000000000001,-1.36562636825867,-1.3794273181383985,-1.351185816469154
0.5180000000000001,-1.3628004849936084,-1.3766222386173714,-1.3483990161758883
0.5190000000000001,-1.3599832776877094,-1.3739117244562637,-1.3454636931114092
0.5200000000000001,-1.3571334141685614,-1.3712103177218065,-1.342660223562794
0.5210000000000001,-1.3543196164002849,-1.3682953124928596,-1.3398740767240123
0.5220000000000001,-1.3515807526493777,-1.3655879343718655,-1.337083493379404
0.5230000000000001,-1.3488281510582585,-1.36281631637607,-1.3342832548912553
0.5239716844460169,-1.3461295786932506,-1.3602179174221043,-1.3315756529221172
0.5240000000000001,-1.345941982601119,-1.3600881861110885,-1.3314501275070747
0.5250000000000001,-1.3431749976583216,-1.357289940764495,-1.328759206079324
0.5260000000000001,-1.3403996826104303,-1.354501736152271,-1.3259280261104256
0.5270000000000001,-1.3376067960244797,-1.3517674892053735,-1.3232565617140235
0.5280000000000001,-1.3348367329754507,-1.3489755825995375,-1.3203451181875814
0.5290000000000001,-1.3319823508627722,-1.34607368607636,-1.3176960532231679
0.5300000000000001,-1.3292273527472092,-1.3432799471439498,-1.3148585074440395
0.5310000000000001,-1.3264729395617616,-1.3405040062486797,-1.3120108458415436
0.5320000000000001,-1.323612751070622,-1.3376767538632086,-1.3092895610877928
0.5330000000000001,-1.3208614011092208,-1.3350040832459804,-1.3065008902392017
0.5340000000000001,-1.3180307760317316,-1.3321136311993258,-1.3037285685206137
0.5350000000000001,-1.3153462208000681,-1.32929770232812,-1.3010592840772508
0.5360000000000001,-1.3124929274397217,-1.3265849334859476,-1.2983493612201111
0.5370000000000001,-1.3097788718942938,-1.3236970315537737,-1.2956182999826888
0.5380000000000001,-1.3070163458132331,-1.3209346006255724,-1.293042799793027
0.5390000000000001,-1.3042298381573543,-1.3181573809241125,-1.2902886879665565
0.54,-1.3014921795706376,-1.3153515537425315,-1.2876039618949244
0.5410000000000001,-1.2987653323900268,-1.3125835226540323,-1.2848965866761468
0.5411226687754557,-1.2984560302071113,-1.3122275375969918,-1.2846377119588483
0.542,-1.2960290680157334,-1.3098187522119837,-1.2822207953253044
0.5430000000000001,-1.2933064040079925,-1.3069924001683837,-1.2795938135530378
0.544,-1.290580495692328,-1.3042504250116627,-1.2769942244324863
0.5450000000000002,-1.2878270687149707,-1.301508495067176,-1.274176236314425
0.5451499868232611,-1.287517559778796,-1.3010081980184416,-1.2737765875038973
0.546,-1.28519582738979,-1.2986786431568764,-1.2716259943589248
0.5470000000000002,-1.2824490017316938,-1.295909509563303,-1.2688712135875124
0.547074622343345,-1.282253320654446,-1.2956656771101518,-1.26863294482539
0.548,-1.2797455496677572,-1.2931503469115244,-1.2661225936882037
0.5490000000000002,-1.2770053737047253,-1.2903693246790648,-1.2634339631439633
0.55,-1.2743959554409228,-1.2875917661832617,-1.2606400266573312
0.5510000000000002,-1.2717057432283199,-1.2849616803812483,-1.2580431133542544
0.5513296517400597,-1.2707609068914523,-1.2840968982779042,-1.2571263500223568
0.552,-1.2689993262790462,-1.2822727523758548,-1.2552703841574926
0.552761719306835,-1.2669935314231866,-1.2802651868054116,-1.25309169561886
0.5530000000000002,-1.266344601788059,-1.2795963128459202,-1.2525397188806393
0.554,-1.2637254631008654,-1.2769729656055238,-1.249737737730733
0.5550000000000002,-1.2609784979140812,-1.2744229578145967,-1.247032289037636
0.556,-1.258334350907202,-1.2717644013007448,-1.2441847383143005
0.5565150943746826,-1.25694142796671,-1.270377726493819,-1.242783535805923
0.5570000000000002,-1.2556007576033008,-1.269162119769349,-1.2413379861970475
0.558,-1.252967773710779,-1.266521661135065,-1.2385661603084512
0.5590000000000002,-1.2502977810414206,-1.2638624094685351,-1.2357505891630813
0.56,-1.247578504038645,-1.261250639499835,-1.2328282192755415
0.5603358474285367,-1.246704915945835,-1.2604598939436102,-1.2319487569956589
0.5610000000000002,-1.2448944829198898,-1.258818109880138,-1.229936716214618
0.562,-1.2423043942100105,-1.2561816388421763,-1.2270831072297903
0.5630000000000002,-1.239548164302014,-1.2536732012690672,-1.2243241595444996
0.5640000000000001,-1.2368176899924768,-1.2510919176974067,-1.2212832885306317
0.5650000000000002,-1.2340412148469653,-1.2487035359727763,-1.2183020365313468
0.5660000000000001,-1.2313684126580573,-1.2461595847903661,-1.2152896088461762
0.5670000000000002,-1.228529406670361,-1.2437382148118743,-1.2122008037852
0.5680000000000001,-1.2258501756275308,-1.2410724555551316,-1.2093702544133509
0.5690000000000002,-1.222992466128262,-1.238670877360239,-1.206243210872887
0.5700000000000001,-1.2201764686087082,-1.2361024838946981,-1.203265928983685
0.5710000000000002,-1.217398114679393,-1.2336665688771664,-1.2002392981195034
0.5720000000000001,-1.2145583298048417,-1.2310189976280475,-1.1972004251049004
0.5730000000000002,-1.2116852651501724,-1.2285315199792306,-1.1941834053924818
0.5740000000000001,-1.208923750051691,-1.2258996881398523,-1.191279442951763
0.5750000000000002,-1.2060826761788226,-1.2232888058842155,-1.1881230004415038
0.5760000000000001,-1.2031426267659957,-1.2208413134030427,-1.1849694353710873
0.5770000000000002,-1.2003111083067188,-1.2182338424177495,-1.1818539767955234
0.5780000000000001,-1.1974050671774163,-1.2157613464039538,-1.1788518484389134
0.5790000000000002,-1.194518049141592,-1.2130624696136658,-1.175643491953149
0.5800000000000001,-1.1916192618134331,-1.210428379315221,-1.1725852718956147
0.5810000000000002,-1.1886538338056296,-1.2077427081804994,-1.169449453622242
0.5820000000000001,-1.1857372992355022,-1.2050473144677354,-1.1662431651989087
0.5830000000000002,-1.1827251865775243,-1.2023958885288746,-1.163169222415685
0.5840000000000001,-1.1797484412957622,-1.1996872903687332,-1.1599410004532111
0.5850000000000002,-1.1768631019236448,-1.1969932525648637,-1.1567773049495262
0.5860000000000001,-1.1739347597589338,-1.194351562240065,-1.1535798888784312
0.5870000000000002,-1.1709455704064875,-1.1914942348356226,-1.150427583091159
0.5880000000000001,-1.1679452142540507,-1.1887509081176895,-1.1472087644346736
0.5890000000000002,-1.1649061924729436,-1.186093555413633,-1.1439330731271222
0.5899094400932794,-1.1622658050720072,-1.1834941099871277,-1.1410044663695327
0.5900000000000001,-1.1620580119243011,-1.183251122206972,-1.1407456350742655
0.5910000000000002,-1.1590424825477368,-1.1805352881302456,-1.1375866847376952
0.5920000000000001,-1.1559928437386944,-1.1776353638168875,-1.134458804003321
0.5930000000000002,-1.1530990772490284,-1.1748296444315138,-1.1312737810115616
0.5940000000000001,-1.1499977064123357,-1.1719839771370866,-1.1279719925443505
0.5950000000000002,-1.1470236589542615,-1.169175323822799,-1.124862820370825
0.5960000000000001,-1.144002093347551,-1.166120152953954,-1.1215975535352352
0.5970000000000002,-1.1408613748120078,-1.1633379428886013,-1.118432962874647
0.5980000000000001,-1.1379209742664431,-1.160361604207939,-1.1151969276507738
0.5986891992932123,-1.1357764882862398,-1.1584888191537166,-1.11313315271633
0.5990000000000002,-1.1348513832862226,-1.1576163306950782,-1.1121293675390043
0.6000000000000001,-1.1318386316619282,-1.154717146202349,-1.108933008063539
0.6010000000000002,-1.1287998774244838,-1.1519114329126723,-1.1057311135844001
0.6020000000000001,-1.1257797190346217,-1.1490002757678641,-1.102644218413539
0.6030000000000002,-1.1228622725329374,-1.146115523020541,-1.0995017311121984
0.6040000000000001,-1.1198049967663428,-1.1432271483343213,-1.0964124324719542
0.6050000000000002,-1.1168550349168296,-1.140298850703627,-1.0933183136861677
0.6060000000000001,-1.1138619386018613,-1.1373862562663855,-1.0901457244396606
0.6070000000000002,-1.1109164766137596,-1.134375061502687,-1.0870767898771778
0.6080000000000001,-1.1079693478090882,-1.1314736785716661,-1.0839140683364443
0.6090000000000002,-1.104995902956051,-1.128627137639642,-1.0808360584647159
0.6100000000000001,-1.1020244630633895,-1.1256446190493754,-1.0777525615322179
0.6110000000000002,-1.099125604405475,-1.1227742349291872,-1.0746040850714582
0.6120000000000001,-1.0962646049005902,-1.1199505971770982,-1.0716092531590091
0.6130000000000002,-1.093407529849704,-1.1170768013185628,-1.0685787265418134
0.6140000000000001,-1.0905174822428045,-1.1142342463179746,-1.0653048223764459
0.6150000000000002,-1.0877433607390739,-1.1113824327308215,-1.0623534027150083
0.6160000000000001,-1.0849308795539672,-1.1084085826195842,-1.0592531429963865
0.6165500066672462,-1.083443911695397,-1.1070235963815132,-1.057336097321448
0.6170000000000002,-1.0820625404937285,-1.1056320821316297,-1.0560292370930702
0.6180000000000001,-1.0792242830271639,-1.102890095936146,-1.0527701822690148
0.6190000000000002,-1.0766274410213732,-1.1002597853315503,-1.0496493379237624
0.6200000000000001,-1.0738208495555503,-1.0975386138804148,-1.0464476383055519
0.6210000000000002,-1.0712313788901386,-1.0949032146123818,-1.0432795915846318
0.6220000000000001,-1.068545503711159,-1.0923245466421785,-1.039818331380875
0.6230000000000002,-1.0659701397029981,-1.0897220615890948,-1.0364152662052633
0.6240000000000001,-1.0634372356880861,-1.0871008796014496,-1.0328470414838766
0.6250000000000002,-1.0611240691426973,-1.084610822651654,-1.0292192916202147
0.6260000000000001,-1.0585789412972677,-1.0821551741308357,-1.025573803980592
0.6270000000000002,-1.0561573102424138,-1.079712519478396,-1.0220100370492402
0.6280000000000001,-1.0539110997754455,-1.0774190801737544,-1.0180685907934641
0.6290000000000002,-1.0516817629422541,-1.0751826462319223,-1.0142029745376075
0.6300000000000001,-1.049334802322322,-1.0729832946312614,-1.0099181963049273
0.6310000000000002,-1.047220398417126,-1.0709067050828085,-1.0059618239136263
0.63124373429079,-1.0466093002447097,-1.070381995324344,-1.0050553379910065
0.6320000000000001,-1.0448319811109283,-1.068923708236575,-1.0019719507338969
0.6330000000000002,-1.0426203419523643,-1.0670357087334785,-0.9977727577023175
0.6340000000000001,-1.0402336053678436,-1.065282348377295,-0.9935459899942144
0.6350000000000002,-1.0378008652647388,-1.0634949941576624,-0.9891363443793748
0.6360000000000001,-1.0355815756050282,-1.0619879612568839,-0.9847968077933541
0.6370000000000002,-1.03322742545171,-1.0604203331353024,-0.9803057441790796
0.6380000000000001,-1.0308525507524633,-1.0588269489820326,-0.9759541319091616
0.6390000000000002,-1.0283465019476632,-1.0576519667449518,-0.9714974995893717
0.6400000000000001,-1.0258148753738878,-1.0564638045051051,-0.9671018545041675
0.6410000000000002,-1.023462039680239,-1.0552363588199105,-0.9624799667154073
0.6420000000000001,-1.021015833709769,-1.0542423269655015,-0.9578236694575714
0.6430000000000002,-1.018688525042792,-1.0532875436287792,-0.9530266476962037
0.6440000000000001,-1.0162441270971505,-1.0524675429377695,-0.9485041521867648
0.6450000000000002,-1.0136948695534251,-1.0515947459209227,-0.9438460515115827
0.6460000000000001,-1.0111518106266313,-1.0506949245317212,-0.9389312088227748
0.6470000000000002,-1.0086660620053451,-1.0498818285198825,-0.933998300935295
0.6480000000000001,-1.006116346400579,-1.0492292001897654,-0.9292998800845869
0.6490000000000002,-1.0035342037445498,-1.048452987113229,-0.9243580778322161
0.6500000000000001,-1.0010927008370056,-1.0477161696567812,-0.9193269948200753
0.6510000000000002,-0.9984893331230495,-1.0471143514003642,-0.9144213735430541
0.6520000000000001,-0.9959112918831516,-1.0465116891945496,-0.9092077350492191
0.6530000000000002,-0.9934249460667659,-1.0461799435378651,-0.9040073428610658
0.6540000000000001,-0.9908129489177575,-1.0458000578479218,-0.898838267340313
0.6550000000000002,-0.9882536047217061,-1.0455214022639447,-0.8939206224093946
0.6560000000000001,-0.9855791214325729,-1.0450161882730127,-0.888638629469178
0.6570000000000003,-0.9833371325379423,-1.0449947801839625,-0.8831097978850277
0.6580000000000001,-0.9808226401656187,-1.0446748369007397,-0.8779505863557833
0.6590000000000003,-0.9781368005106981,-1.0445572587681773,-0.872519571406501
0.6600000000000001,-0.9754972276069444,-1.0444370591739385,-0.8674156837644869
0.6610000000000003,-0.9728854846475288,-1.0443733052667223,-0.8623638278836232
0.6620000000000001,-0.9702819588034013,-1.044444883544927,-0.8570271866061532
0.6630000000000003,-0.9679881276945439,-1.0444954674288032,-0.8513001497593186
0.6640000000000001,-0.9653032157255497,-1.0445010134121524,-0.8456362299926955
0.6650000000000003,-0.9627123176614257,-1.0448395086950995,-0.840162747708348
0.6660000000000001,-0.9599830780316702,-1.0448492978556827,-0.8345519510415133
0.6670000000000003,-0.9575929909365707,-1.0455008365528013,-0.8289608314976687
0.6680000000000001,-0.9549451410415181,-1.0456214421208068,-0.8233900090362757
0.669,-0.9523709468966435,-1.0464930766461271,-0.8178089056619269
0.67,-0.950133323336567,-1.0469085134282579,-0.8121050832632201
